mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.34134583473205565,0.12097642611356824,0.06633830070495605,0.03656098472619203,True,balanced,25,log2,1,2,101,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 101}",0.7589670014347203,0.7068965517241378,0.6255165289256199,0.7215256008359456,0.6313775510204082,0.6888566467881663,0.0521995738267292,75,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.173187494277954,0.10798383684943706,0.09177970886230469,0.006108424553977438,False,balanced,30,sqrt,5,2,484,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 484}",0.7618364418938306,0.7270114942528736,0.606404958677686,0.6844305120167189,0.6343537414965986,0.6828074296675415,0.05724913268576575,88,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.1762980937957763,0.09625027061240425,0.08175473213195801,0.015742700474475155,True,balanced,10,sqrt,4,7,515,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 515}",0.7826398852223816,0.7509578544061303,0.6601239669421488,0.6990595611285267,0.6913265306122449,0.7168215596622864,0.04399418306278138,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.44656004905700686,0.041419234269107146,0.04673457145690918,0.003564047372502135,True,balanced,12,sqrt,3,9,222,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 9, 'n_estimators': 222}",0.7876614060258249,0.7423371647509578,0.6466942148760331,0.6687565308254964,0.6904761904761905,0.7071851013909006,0.051239034450647425,45,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.5953667640686036,0.25953746242279047,0.07623567581176757,0.016751934443176245,True,balanced,14,log2,5,5,709,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 14, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 709}",0.7826398852223816,0.7327586206896551,0.6776859504132231,0.6990595611285266,0.6751700680272108,0.7134628170961996,0.04027795276384826,28,1.0,1.0,0.9997276688453159,0.9998913869881612,0.9996580027359782,0.999855411713891,0.00014028136750906503
0.5659693717956543,0.07303729312287235,0.03974924087524414,0.012273041864917567,False,balanced,30,sqrt,1,10,223,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 223}",0.7553802008608321,0.7413793103448275,0.5847107438016529,0.6980146290491119,0.635204081632653,0.6829377931378156,0.06452547525839454,87,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.745330286026001,0.23728156422685848,0.1079282283782959,0.026745884158798652,True,balanced,14,log2,5,4,759,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 14, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 759}",0.7812051649928264,0.7327586206896551,0.6735537190082644,0.6938349007314525,0.679421768707483,0.7121548348259363,0.04022333609531934,34,1.0,1.0,0.9996732026143791,0.9999456934940806,0.9997150022799818,0.9998667796776883,0.00014299031915849652
1.5871662139892577,0.19820686649011138,0.09279026985168456,0.03173850336485694,False,balanced,12,sqrt,2,4,610,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 610}",0.7345767575322812,0.7174329501915708,0.5733471074380165,0.6865203761755486,0.6403061224489797,0.6704366627572794,0.05816445622377304,100,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.5154146194458007,0.16073099224446571,0.06854515075683594,0.005038320080088661,True,balanced,28,log2,4,10,739,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 28, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 739}",0.7890961262553802,0.7365900383141762,0.6859504132231404,0.6959247648902822,0.7006802721088435,0.7216483229583646,0.03781048104148193,3,1.0,1.0,0.9999455337690631,1.0,0.999829001367989,0.9999549070274105,6.639310442700417e-05
1.3519261837005616,0.20575613615514432,0.10158543586730957,0.04901906654517504,True,balanced,26,log2,1,10,572,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 26, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 572}",0.7977044476327115,0.7375478927203065,0.6776859504132231,0.7063740856844305,0.6794217687074828,0.7197468290316309,0.04465047912694453,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.798051357269287,0.1713546902364978,0.1170346736907959,0.025476749997707,False,balanced,18,sqrt,4,10,671,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 18, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 671}",0.7611190817790531,0.7327586206896551,0.6053719008264463,0.6886102403343783,0.6454081632653061,0.6866536013789679,0.05653761583716425,81,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.3237194061279297,0.06413720131992523,0.04098358154296875,0.004735081208454883,True,balanced,10,sqrt,4,6,136,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 136}",0.7532281205164992,0.7394636015325671,0.6415289256198347,0.6520376175548589,0.6819727891156463,0.6936462108678811,0.04523934676632016,64,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.420091676712036,0.14175774491273954,0.14281516075134276,0.030947367180893227,False,balanced,17,sqrt,3,4,915,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 17, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 915}",0.7525107604017216,0.7270114942528736,0.6012396694214875,0.696969696969697,0.6301020408163266,0.6815667323724213,0.057335127684632094,90,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.0824273109436033,0.31315264235687595,0.1271742343902588,0.029514807418332702,False,balanced,11,log2,1,9,727,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 11, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 727}",0.7467718794835008,0.7375478927203065,0.6084710743801653,0.6948798328108673,0.6700680272108843,0.6915477413211448,0.050079802129196986,68,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.41495318412780763,0.0850392862521659,0.04360246658325195,0.007412682382158571,True,balanced,25,log2,4,7,203,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 203}",0.8070301291248206,0.7279693486590039,0.6466942148760331,0.7042842215256008,0.6777210884353742,0.7127398005241665,0.05437358108525557,31,1.0,1.0,1.0,1.0,0.9999430004559964,0.9999886000911993,2.279981760144878e-05
0.6372565746307373,0.11526102800305452,0.059180402755737306,0.0014128177381364363,False,balanced,11,log2,1,4,252,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 11, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 252}",0.746054519368723,0.728927203065134,0.5692148760330579,0.7042842215256009,0.6666666666666667,0.6830294973318365,0.0628522495120816,86,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,4.965068306494546e-17
1.8225493431091309,0.04832759180597438,0.08888978958129883,0.008499886827513708,True,balanced,26,log2,2,3,921,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 26, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 921}",0.7833572453371592,0.7250957854406131,0.671487603305785,0.7157784743991641,0.689625850340136,0.7170689917645715,0.03818642795173229,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.7027212142944336,0.08124972645991303,0.028024816513061525,0.002119496925415749,True,balanced,24,sqrt,1,5,260,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 24, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 260}",0.7675753228120517,0.7452107279693486,0.5857438016528926,0.6938349007314525,0.653061224489796,0.6890851955311084,0.06528476905040355,74,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.251542615890503,0.15276328148784651,0.06988139152526855,0.02020262240586447,False,balanced,,log2,5,5,603,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 603}",0.7840746054519369,0.735632183908046,0.6208677685950413,0.7084639498432601,0.6564625850340136,0.7011002185664597,0.05755205366185189,55,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.2226344108581544,0.21349774904688965,0.08009815216064453,0.02161726551493931,False,balanced,16,sqrt,3,2,739,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 16, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 739}",0.7489239598278336,0.7279693486590038,0.597107438016529,0.6948798328108674,0.6318027210884354,0.680136660080534,0.057388223914618446,95,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.367165994644165,0.11020677557637194,0.0574894905090332,0.007988213466825819,True,balanced,24,log2,3,4,569,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 24, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 569}",0.8005738880918221,0.7203065134099617,0.6694214876033058,0.7074190177638453,0.6904761904761905,0.7176394194690252,0.04483861293477986,12,1.0,1.0,1.0,1.0,1.0,1.0,0.0
